x_vals,y_vals,labels
21.684889,-62.27426,maisons
24.659382,-59.602062,somme
5.636516,0.9888375,mouret
-30.6259,-52.906094,assis
29.525202,-58.6336,moyen
15.220536,-59.0403,parti
23.906124,-59.089603,malheur
36.693016,-55.90938,frédéric
10.7247305,-62.27048,dents
33.412918,-56.852562,ô
-4.0370054,-60.13898,ferme
15.914263,-60.572598,diable
-9.015869,-54.848755,coucher
-36.44687,-37.510612,jeanne
0.2806544,-56.23689,courage
26.120317,-60.219707,livres
-29.70265,-49.32055,chaise
-24.388689,-50.035492,maman
18.79966,-61.348835,paix
20.901363,-62.35988,pauvres
23.418701,-58.422245,impossible
-1.5110763,-55.760048,voyez
20.729986,-59.32516,contraire
0.93624926,-57.14535,habitude
-8.04474,-54.442543,viens
13.633962,-63.546387,ouverte
14.069392,-63.67469,beauté
25.713116,-59.4525,combien
-9.354127,-53.426464,peux
-3.5175483,-55.125862,croyait
9.378183,-59.784927,douce
10.020192,-61.66592,nouvelles
-7.740093,-63.21774,jolie
33.679813,-57.56565,marquis
-1.2809826,-62.06443,misère
-5.97808,20.389072,nana
18.567268,-62.834526,vivement
-13.026378,-59.11698,finit
8.604589,-63.475002,hasard
39.02497,-54.79986,newman
11.942201,-61.386013,laissait
16.797867,-62.774548,sept
12.22222,-57.863613,aimer
-4.3481927,-61.81346,présent
25.805326,-60.056923,voyage
15.269813,-58.900883,arrivait
8.249775,-63.635006,jeta
16.07394,-63.355965,taille
2.340491,-63.974754,fenêtres
7.743446,-63.514492,duc
-15.077006,-53.142384,tendre
12.346346,-60.845,paraissait
-30.837276,-40.84815,faim
15.180787,-58.465565,voit
-15.316908,-60.807976,clair
11.191585,-62.780926,portait
14.929535,-60.875027,verre
11.56066,-58.355427,pourrait
-6.8183446,-54.419712,malheureux
1.2701263,-62.9503,cuisine
-10.456313,-61.54418,souffle
6.1598864,-58.91337,venue
16.250038,-59.432487,parle
4.9250937,-63.569557,roses
5.7865467,-63.139656,basse
-4.0036955,-63.237095,mettait
11.52108,-59.48639,qu'on
-7.824646,-54.465176,regarde
25.289331,-59.628643,médecin
9.089886,-59.774036,quitter
7.4679103,-59.576874,scène
6.2126923,-63.223373,seconde
-4.1100864,-54.39501,faute
0.11598687,-57.218674,justement
-6.133772,-55.610302,montait
4.8363113,-59.40876,connaissait
17.412777,-62.062695,couleur
-38.401917,-40.085632,tendresse
15.955084,-59.515194,brave
5.95231,-63.587257,laissa
9.505975,-61.02157,pitié
11.632993,-58.374542,fou
11.514443,4.0605216,athos
-25.881687,-48.83926,monseigneur
3.1108086,-62.808907,déjeuner
10.761501,28.06167,pauline
15.396598,-60.369297,neuf
16.621948,-62.91328,douceur
14.762887,-60.750023,devenait
18.684603,-60.49838,quelquefois
20.896479,-60.495018,riche
-2.3642914,-58.090134,vive
-5.229563,-59.703518,retour
7.4031215,-62.98555,monter
16.217735,-63.401997,jeunesse
13.167404,-63.534954,noirs
16.348019,-63.144527,chevaux
-6.329095,-55.557716,prise
-9.16282,-60.20636,honte
-30.671364,-49.228516,gorge
22.28789,-61.952156,société
20.938656,-60.587193,exemple
15.2258,-61.044586,manière
-4.52736,-54.683655,tenez
13.08735,-63.38154,premiers
-7.4934015,-60.750397,souriant
8.923956,-62.382576,sommeil
-8.608066,-57.858902,pièces
-9.6826515,-56.36008,café
11.557348,-60.555367,propre
-16.994215,-52.595783,justice
11.675409,-58.056545,hier
-1.1587783,-57.45637,minute
2.246823,-63.893738,ventre
12.926253,-63.666065,beaux
4.0157304,-60.039917,grave
0.2183369,-57.142845,parlé
14.050947,-62.476685,conversation
5.3165984,-58.498383,aura
1.0555406,-62.036312,portes
-10.345932,-59.54742,ménage
-7.872211,-62.942375,écoutait
-19.739576,-58.974,perdre
21.900826,-59.35515,étrange
-2.290005,-57.996967,léger
2.092881,-63.752193,reine
9.746858,-62.2356,jaune
21.998405,-62.159122,personnes
23.40478,-60.65959,espoir
33.16524,-56.30926,école
-18.205444,-54.414314,quartier
6.322006,-60.020695,profonde
18.825308,-62.555157,forme
-9.164412,-58.98076,suivre
28.461132,-59.671272,selon
-9.135547,-57.751793,passage
-4.42774,-55.790447,allée
-15.778097,-57.34812,hein
23.821135,-60.58058,prix
-4.1685953,-54.21362,quelqu
-3.1251051,-63.31256,moitié
-9.730225,-53.319942,connais
-0.7551801,-57.735294,laissé
14.291119,-63.623264,pluie
9.947576,-56.99631,voulez
9.3099575,-61.760223,forte
20.042784,-62.596558,cris
-6.2447796,-64.38222,joues
34.4704,-57.181767,lucien
14.69306,-62.977222,situation
3.8584101,-61.812794,continuait
1.0606714,-59.76079,émotion
14.0450535,-62.063858,fièvre
8.45251,-63.43363,cesse
15.511932,-60.28448,goût
20.701681,-60.615677,cinquante
5.040567,-59.31047,arrivé
3.0364246,-63.46645,jeter
-9.487838,-63.272106,immobile
17.94973,-61.396854,sortit
-12.688446,-54.543995,amie
16.021843,-61.24605,pareil
12.307041,-61.12092,pareille
2.9138744,-62.585594,mauvaise
-3.0861552,-60.582737,présence
7.0828924,-62.061584,semblaient
15.195025,-61.35992,visite
16.449713,-62.99157,venaient
-31.97322,-57.78467,fauteuil
-30.854895,-48.81623,entendit
4.6294694,-60.364796,vague
15.286715,-60.37576,ait
-10.116663,-59.19222,dut
-3.6104205,-60.184284,côte
-32.47273,-40.205574,riant
21.884,-61.946224,seuls
16.094732,-63.308147,soie
-2.4357226,-60.73268,volonté
-6.020773,-55.0428,chef
14.123726,-60.079918,énorme
1.7251093,-61.324657,donna
16.554388,-59.875324,secret
21.334864,9.632776,jack
-1.0258633,-61.712048,entière
-5.8079066,-61.371975,semaine
14.78053,-60.86302,propos
21.77989,-59.402298,connaître
3.8947895,-62.44181,courant
3.764406,-60.58797,hors
12.105857,-57.48217,pense
35.673256,-56.634068,saccard
12.047837,-61.66444,départ
24.235643,-58.88913,certainement
15.883849,-58.9057,certain
1.4216412,-57.351616,effort
8.980368,-61.9166,vaste
-15.401706,-50.722607,drôle
9.149546,-58.17356,honnête
19.03926,-61.95552,jeu
7.0295963,-63.307228,allaient
23.196718,-60.850235,compagnie
14.867798,-61.204346,chien
-39.90464,-34.3247,camarades
14.0606165,-62.223827,bêtes
-7.593157,-60.770958,passe
-7.0834217,-59.409054,moindre
-4.1787534,-54.208168,cru
-2.427847,-58.10332,merci
14.104303,-62.49355,bourgeois
-5.1294603,-61.256325,bureau
1.9483635,-60.624023,intérêt
7.954566,-64.04246,rues
15.074034,-58.89073,attendant
-11.3335285,-54.69163,n'est
28.552029,-59.764877,vierge
2.3822112,-63.73531,lune
-43.75801,-47.486538,tas
-32.918587,-57.35356,feuilles
-7.2986603,-57.870663,horizon
14.087818,-62.858227,toilette
1.3362265,-57.35433,avenir
12.702109,-60.891365,arriver
18.51415,-62.87854,curé
17.127865,-61.92512,sol
-1.5543586,-57.190434,prison
10.6097975,-60.81619,arrivée
-0.48158923,-56.57186,mesure
2.1638184,-63.924194,longues
-7.624455,-63.228672,prince
-65.20925,-12.808324,étienne
29.82194,5.0175076,claude
-4.784024,-54.47944,reçu
5.777815,-61.48067,cheminée
11.73573,-59.18263,avez-vous
25.881641,-60.56462,sujet
-33.835278,-54.79088,sentit
-12.366638,-54.978363,répétait
0.5847907,-56.149536,attention
5.8775144,-59.118885,vouloir
22.387041,-61.98358,bons
7.2664576,-59.851215,est-il
-14.415003,-62.065598,poche
